From,To,Day,Month,Holiday,Distance,Occupancy
4,6,3,12,0,623.48,76
7,2,5,6,0,1561.76,86
2,1,5,3,0,1717.93,82
1,3,5,3,0,2079,88
1,3,2,6,0,2079,76
7,2,7,5,1,1561.76,94
7,2,6,1,0,1561.76,85
1,3,5,6,0,2079,79
1,3,1,3,1,2079,90
2,1,4,3,0,1717.93,84
1,3,5,6,0,2079,77
7,2,5,3,0,1561.76,77
7,2,7,1,1,1561.76,91
7,2,5,6,0,1561.76,83
7,2,4,5,0,1561.76,79
4,6,5,6,0,623.48,75
1,3,2,5,0,2079,84
1,3,5,9,0,2079,83
2,1,4,5,0,1717.93,78
1,3,5,6,0,2079,84
1,3,2,6,0,2079,80
7,2,4,5,0,1561.76,80
7,2,6,9,0,1561.76,85
1,3,2,6,0,2079,84
2,1,2,6,0,1717.93,77
1,3,3,9,0,2079,81
7,2,4,5,0,1561.76,85
7,2,4,5,0,1561.76,86
1,3,1,3,1,2079,98
7,2,1,3,1,1561.76,93
7,2,6,5,0,1561.76,76
7,2,1,3,1,1561.76,93
7,2,6,9,0,1561.76,89
7,2,5,12,0,1561.76,76
1,3,5,9,0,2079,79
2,1,3,9,0,1717.93,87
1,3,1,1,1,2079,99
1,3,2,5,0,2079,80
1,3,7,5,1,2079,96
2,1,2,3,0,1717.93,86
1,3,1,4,1,2079,96
1,3,5,9,0,2079,81
7,2,2,4,0,1561.76,85
1,3,3,5,0,2079,84
7,2,5,4,0,1561.76,80
7,2,3,5,0,1561.76,82
7,2,6,1,0,1561.76,79
7,2,5,6,0,1561.76,85
1,3,4,3,0,2079,77
1,3,1,3,1,2079,93
1,3,6,12,0,2079,90
1,3,7,6,1,2079,97
7,2,5,12,0,1561.76,85
5,7,6,6,0,1363.71,80
7,2,5,12,0,1561.76,82
7,2,4,3,0,1561.76,90
7,2,5,1,0,1561.76,87
1,3,1,3,1,2079,95
1,3,2,6,0,2079,78
1,3,4,3,0,2079,86
1,3,4,3,0,2079,77
1,3,5,3,0,2079,88
2,1,1,1,1,1717.93,93
4,6,2,3,0,623.48,84
2,1,1,3,1,1717.93,100
1,3,3,9,0,2079,75
2,1,3,9,0,1717.93,76
2,1,5,3,0,1717.93,80
1,3,5,6,0,2079,79
2,1,5,1,0,1717.93,90
1,3,5,9,0,2079,79
1,3,2,6,0,2079,75
1,3,5,6,0,2079,90
1,3,6,9,0,2079,83
1,3,6,9,0,2079,75
2,1,5,12,0,1717.93,86
1,3,3,5,0,2079,90
2,1,4,5,0,1717.93,87
2,1,6,3,0,1717.93,89
2,1,5,1,0,1717.93,89
7,2,5,12,0,1561.76,90
7,2,3,5,0,1561.76,87
7,2,5,12,0,1561.76,76
1,3,1,3,1,2079,92
5,7,5,6,0,1363.71,90
1,3,4,3,0,2079,87
2,1,1,3,1,1717.93,93
1,3,4,3,0,2079,83
7,2,5,12,0,1561.76,77
1,3,7,5,1,2079,90
7,2,2,3,0,1561.76,83
7,2,7,5,1,1561.76,96
2,1,5,1,0,1717.93,89
4,6,1,1,1,623.48,96
1,3,2,5,0,2079,79
4,6,6,5,0,623.48,88
1,3,7,6,1,2079,97
4,6,7,5,1,623.48,93
7,2,2,4,0,1561.76,89
1,3,3,5,0,2079,88
2,1,3,9,0,1717.93,80
2,1,3,6,0,1717.93,85
1,3,2,6,0,2079,82
1,3,5,3,0,2079,89
4,6,5,1,0,623.48,84
1,3,6,12,0,2079,75
5,7,3,9,0,1363.71,82
1,3,4,3,0,2079,86
2,1,5,1,0,1717.93,81
2,1,3,12,0,1717.93,87
7,2,6,1,0,1561.76,85
7,2,5,6,0,1561.76,87
5,7,5,9,0,1363.71,80
2,1,3,12,0,1717.93,77
7,2,6,12,0,1561.76,82
1,3,6,9,0,2079,85
7,2,4,3,0,1561.76,81
2,1,2,6,0,1717.93,77
1,3,3,5,0,2079,76
5,7,6,6,0,1363.71,85
7,2,4,5,0,1561.76,90
1,3,2,5,0,2079,77
1,3,5,3,0,2079,76
1,3,7,6,1,2079,93
2,1,1,3,1,1717.93,93
1,3,1,3,1,2079,97
2,1,1,4,1,1717.93,91
7,2,5,12,0,1561.76,89
7,2,4,12,0,1561.76,90
7,2,3,5,0,1561.76,89
1,3,2,5,0,2079,75
1,3,2,5,0,2079,87
7,2,6,5,0,1561.76,86
1,3,5,3,0,2079,79
5,7,4,5,0,1363.71,82
1,3,2,6,0,2079,89
1,3,5,9,0,2079,77
7,2,7,1,1,1561.76,100
1,3,6,12,0,2079,79
1,3,3,9,0,2079,90
2,1,2,6,0,1717.93,86
1,3,4,3,0,2079,78
7,2,5,6,0,1561.76,79
1,3,5,6,0,2079,84
4,6,4,5,0,623.48,80
7,2,5,3,0,1561.76,82
1,3,7,6,1,2079,91
2,1,5,3,0,1717.93,81
1,3,2,6,0,2079,87
2,1,1,3,1,1717.93,93
2,1,1,4,1,1717.93,94
4,6,6,6,0,623.48,81
1,3,7,6,1,2079,95
7,2,4,5,0,1561.76,80
2,1,1,3,1,1717.93,100
1,3,1,1,1,2079,98
2,1,5,12,0,1717.93,76
1,3,2,5,0,2079,85
1,3,3,5,0,2079,90
2,1,2,3,0,1717.93,90
2,1,6,9,0,1717.93,78
1,3,3,5,0,2079,79
4,6,7,1,1,623.48,90
1,3,3,9,0,2079,75
4,6,4,5,0,623.48,80
1,3,7,6,1,2079,93
1,3,2,6,0,2079,85
1,3,4,4,0,2079,76
1,3,6,12,0,2079,89
2,1,6,3,0,1717.93,80
7,2,5,9,0,1561.76,85
1,3,7,5,1,2079,90
7,2,6,9,0,1561.76,81
2,1,1,3,1,1717.93,94
4,6,3,5,0,623.48,87
1,3,5,3,0,2079,88
2,1,5,1,0,1717.93,87
1,3,1,1,1,2079,98
7,2,3,5,0,1561.76,83
1,3,6,9,0,2079,88
7,2,3,5,0,1561.76,87
7,2,4,6,0,1561.76,76
7,2,6,5,0,1561.76,88
1,3,2,6,0,2079,81
1,3,6,9,0,2079,86
1,3,7,5,1,2079,90
1,3,5,6,0,2079,76
1,3,7,6,1,2079,95
7,2,5,6,0,1561.76,78
2,1,7,5,1,1717.93,90
4,6,7,1,1,623.48,91
1,3,4,3,0,2079,90
7,2,4,6,0,1561.76,77
1,3,7,5,1,2079,98
1,3,3,5,0,2079,82
1,3,3,5,0,2079,85
2,1,2,6,0,1717.93,76
1,3,6,9,0,2079,80
4,6,5,6,0,623.48,76
5,7,1,3,1,1363.71,97
1,3,1,3,1,2079,97
1,3,6,6,0,2079,84
1,3,1,1,1,2079,93
7,2,4,6,0,1561.76,86
2,1,5,6,0,1717.93,76
1,3,5,3,0,2079,90
1,3,1,1,1,2079,92
2,1,5,1,0,1717.93,86
7,2,5,12,0,1561.76,82
2,1,3,3,0,1717.93,84
5,7,2,3,0,1363.71,76
1,3,1,3,1,2079,97
1,3,2,6,0,2079,75
2,1,6,6,0,1717.93,90
1,3,6,12,0,2079,83
7,2,3,9,0,1561.76,83
1,3,5,6,0,2079,90
7,2,4,6,0,1561.76,77
1,3,1,4,1,2079,99
1,3,1,1,1,2079,97
4,6,7,5,1,623.48,99
1,3,6,12,0,2079,82
4,6,5,3,0,623.48,90
7,2,5,1,0,1561.76,75
7,2,6,1,0,1561.76,81
5,7,1,1,1,1363.71,91
4,6,7,6,1,623.48,92
7,2,2,6,0,1561.76,78
1,3,4,3,0,2079,77
7,2,6,5,0,1561.76,83
2,1,6,3,0,1717.93,75
7,2,5,12,0,1561.76,88
7,2,4,6,0,1561.76,89
2,1,5,9,0,1717.93,82
7,2,6,5,0,1561.76,77
7,2,4,6,0,1561.76,82
2,1,4,6,0,1717.93,77
1,3,1,1,1,2079,97
7,2,7,5,1,1561.76,93
7,2,6,12,0,1561.76,86
1,3,4,3,0,2079,76
1,3,7,6,1,2079,97
1,3,2,6,0,2079,75
1,3,2,5,0,2079,78
7,2,3,6,0,1561.76,78
4,6,6,6,0,623.48,87
1,3,2,6,0,2079,88
2,1,3,3,0,1717.93,89
2,1,5,3,0,1717.93,86
2,1,3,9,0,1717.93,76
2,1,1,3,1,1717.93,90
7,2,3,5,0,1561.76,83
2,1,2,5,0,1717.93,85
4,6,2,6,0,623.48,84
1,3,2,6,0,2079,82
2,1,6,6,0,1717.93,80
1,3,6,12,0,2079,89
1,3,4,5,0,2079,78
2,1,6,3,0,1717.93,90
7,2,5,6,0,1561.76,83
7,2,6,9,0,1561.76,82
7,2,6,5,0,1561.76,87
1,3,4,3,0,2079,87
1,3,6,12,0,2079,88
7,2,6,3,0,1561.76,82
1,3,2,6,0,2079,78
7,2,4,5,0,1561.76,76
1,3,5,9,0,2079,83
1,3,2,5,0,2079,87
1,3,4,3,0,2079,76
1,3,1,1,1,2079,94
1,3,1,4,1,2079,99
7,2,5,12,0,1561.76,78
7,2,3,5,0,1561.76,86
1,3,4,3,0,2079,85
1,3,7,6,1,2079,95
7,2,5,9,0,1561.76,84
2,1,3,6,0,1717.93,84
1,3,4,6,0,2079,83
1,3,6,5,0,2079,76
7,2,2,6,0,1561.76,82
1,3,5,9,0,2079,75
1,3,4,3,0,2079,76
5,7,2,5,0,1363.71,84
1,3,4,3,0,2079,76
4,6,1,1,1,623.48,94
1,3,5,6,0,2079,87
1,3,5,9,0,2079,81
1,3,7,5,1,2079,94
2,1,3,3,0,1717.93,86
5,7,3,9,0,1363.71,77
2,1,1,3,1,1717.93,91
1,3,7,6,1,2079,91
5,7,2,3,0,1363.71,86
1,3,1,4,1,2079,95
7,2,5,12,0,1561.76,81
1,3,3,5,0,2079,81
5,7,6,3,0,1363.71,89
4,6,5,12,0,623.48,75
7,2,7,1,1,1561.76,91
2,1,5,4,0,1717.93,90
7,2,1,3,1,1561.76,92
1,3,5,6,0,2079,78
7,2,6,12,0,1561.76,82
1,3,5,6,0,2079,89
2,1,1,3,1,1717.93,91
1,3,4,9,0,2079,87
7,2,7,1,1,1561.76,96
7,2,6,5,0,1561.76,82
7,2,7,5,1,1561.76,94
7,2,7,1,1,1561.76,98
7,2,2,3,0,1561.76,77
1,3,5,3,0,2079,78
1,3,6,9,0,2079,85
7,2,3,5,0,1561.76,90
7,2,3,5,0,1561.76,82
1,3,5,3,0,2079,78
2,1,6,5,0,1717.93,76
1,3,2,6,0,2079,83
7,2,1,1,1,1561.76,96
4,6,3,5,0,623.48,88
1,3,7,4,1,2079,98
1,3,5,9,0,2079,76
7,2,7,1,1,1561.76,94
7,2,7,5,1,1561.76,90
1,3,5,6,0,2079,80
1,3,4,5,0,2079,87
2,1,5,3,0,1717.93,83
7,2,5,6,0,1561.76,83
1,3,3,9,0,2079,78
7,2,5,12,0,1561.76,78
7,2,5,6,0,1561.76,88
1,3,2,6,0,2079,86
7,2,3,5,0,1561.76,86
1,3,7,5,1,2079,92
2,1,3,12,0,1717.93,87
1,3,5,9,0,2079,78
7,2,5,9,0,1561.76,77
2,1,7,4,1,1717.93,90
7,2,7,1,1,1561.76,97
1,3,3,5,0,2079,77
4,6,7,6,1,623.48,98
7,2,7,1,1,1561.76,91
2,1,2,5,0,1717.93,89
1,3,4,3,0,2079,77
7,2,6,12,0,1561.76,83
1,3,3,5,0,2079,83
7,2,3,5,0,1561.76,78
7,2,7,1,1,1561.76,93
1,3,7,4,1,2079,96
1,3,5,6,0,2079,80
1,3,5,6,0,2079,89
1,3,4,4,0,2079,89
1,3,7,4,1,2079,91
7,2,6,9,0,1561.76,84
4,6,4,3,0,623.48,89
7,2,4,5,0,1561.76,76
1,3,5,6,0,2079,81
2,1,2,3,0,1717.93,88
7,2,5,9,0,1561.76,81
1,3,2,5,0,2079,78
1,3,6,12,0,2079,85
1,3,1,1,1,2079,92
5,7,4,5,0,1363.71,85
2,1,2,3,0,1717.93,78
1,3,5,6,0,2079,83
7,2,6,1,0,1561.76,89
1,3,7,5,1,2079,100
5,7,7,5,1,1363.71,97
2,1,5,4,0,1717.93,83
1,3,4,3,0,2079,87
1,3,4,3,0,2079,76
7,2,6,5,0,1561.76,85
2,1,4,4,0,1717.93,81
7,2,1,3,1,1561.76,98
4,6,6,3,0,623.48,80
1,3,3,5,0,2079,76
7,2,4,6,0,1561.76,82
2,1,2,6,0,1717.93,84
2,1,5,1,0,1717.93,77
1,3,2,6,0,2079,85
7,2,6,5,0,1561.76,89
7,2,6,9,0,1561.76,84
1,3,3,5,0,2079,81
7,2,5,12,0,1561.76,88
1,3,6,9,0,2079,86
1,3,4,6,0,2079,85
1,3,1,1,1,2079,96
7,2,5,9,0,1561.76,81
7,2,7,5,1,1561.76,92
1,3,5,3,0,2079,84
1,3,5,3,0,2079,80
7,2,7,5,1,1561.76,95
2,1,1,1,1,1717.93,92
1,3,2,5,0,2079,81
1,3,6,9,0,2079,90
2,1,3,3,0,1717.93,75
2,1,4,6,0,1717.93,75
1,3,2,6,0,2079,87
1,3,6,12,0,2079,82
1,3,6,12,0,2079,87
2,1,2,3,0,1717.93,88
5,7,1,1,1,1363.71,95
1,3,2,5,0,2079,89
1,3,4,3,0,2079,85
7,2,4,5,0,1561.76,85
1,3,4,3,0,2079,86
5,7,4,3,0,1363.71,85
7,2,4,6,0,1561.76,89
2,1,3,3,0,1717.93,78
1,3,6,9,0,2079,77
7,2,4,5,0,1561.76,80
7,2,5,6,0,1561.76,76
1,3,4,3,0,2079,90
1,3,7,6,1,2079,95
2,1,7,5,1,1717.93,90
1,3,6,9,0,2079,82
1,3,4,3,0,2079,85
1,3,1,1,1,2079,100
7,2,6,1,0,1561.76,85
1,3,1,1,1,2079,98
7,2,7,5,1,1561.76,93
1,3,2,6,0,2079,78
2,1,1,3,1,1717.93,91
1,3,5,9,0,2079,84
7,2,6,6,0,1561.76,86
5,7,5,6,0,1363.71,76
7,2,5,6,0,1561.76,89
2,1,6,9,0,1717.93,75
7,2,6,9,0,1561.76,80
7,2,5,12,0,1561.76,89
1,3,7,5,1,2079,97
1,3,2,5,0,2079,89
1,3,1,1,1,2079,96
4,6,5,9,0,623.48,86
7,2,3,5,0,1561.76,87
1,3,3,5,0,2079,78
7,2,3,6,0,1561.76,79
7,2,2,4,0,1561.76,90
2,1,6,5,0,1717.93,79
7,2,4,6,0,1561.76,79
1,3,4,5,0,2079,78
2,1,4,6,0,1717.93,89
1,3,3,5,0,2079,87
7,2,6,5,0,1561.76,88
1,3,6,9,0,2079,86
4,6,1,3,1,623.48,100
4,6,2,6,0,623.48,83
1,3,4,3,0,2079,78
7,2,3,5,0,1561.76,77
1,3,4,5,0,2079,88
2,1,2,3,0,1717.93,85
7,2,6,5,0,1561.76,84
7,2,4,6,0,1561.76,78
1,3,2,6,0,2079,83
4,6,2,6,0,623.48,87
1,3,3,9,0,2079,88
2,1,4,4,0,1717.93,79
2,1,6,1,0,1717.93,80
7,2,7,5,1,1561.76,93
1,3,2,5,0,2079,82
4,6,5,3,0,623.48,81
1,3,6,9,0,2079,81
4,6,4,3,0,623.48,80
7,2,1,3,1,1561.76,93
1,3,7,5,1,2079,90
2,1,2,3,0,1717.93,78
5,7,7,5,1,1363.71,98
4,6,3,6,0,623.48,80
1,3,3,9,0,2079,77
2,1,1,4,1,1717.93,90
2,1,6,5,0,1717.93,83
7,2,5,9,0,1561.76,83
7,2,7,1,1,1561.76,90
1,3,5,1,0,2079,88
1,3,3,9,0,2079,90
1,3,5,6,0,2079,84
2,1,6,6,0,1717.93,78
1,3,7,5,1,2079,96
1,3,6,9,0,2079,84
1,3,1,3,1,2079,96
1,3,7,5,1,2079,96
1,3,6,12,0,2079,85
1,3,3,5,0,2079,86
1,3,3,5,0,2079,79
1,3,6,12,0,2079,85
2,1,5,1,0,1717.93,82
2,1,5,3,0,1717.93,75
1,3,3,5,0,2079,88
7,2,5,6,0,1561.76,78
2,1,1,3,1,1717.93,93
7,2,6,1,0,1561.76,87
2,1,6,1,0,1717.93,87
1,3,6,9,0,2079,80
1,3,5,6,0,2079,77
1,3,3,5,0,2079,85
7,2,2,6,0,1561.76,83
2,1,7,5,1,1717.93,93
2,1,5,3,0,1717.93,78
7,2,4,12,0,1561.76,80
1,3,4,3,0,2079,87
1,3,2,5,0,2079,86
1,3,4,3,0,2079,79
1,3,4,3,0,2079,78
1,3,7,5,1,2079,94
1,3,2,6,0,2079,83
7,2,5,12,0,1561.76,85
1,3,3,5,0,2079,83
7,2,4,6,0,1561.76,89
7,2,1,4,1,1561.76,91
1,3,6,9,0,2079,75
5,7,7,6,1,1363.71,97
5,7,5,6,0,1363.71,78
7,2,4,5,0,1561.76,82
2,1,4,9,0,1717.93,83
2,1,1,3,1,1717.93,100
7,2,5,12,0,1561.76,84
1,3,5,6,0,2079,77
7,2,3,3,0,1561.76,76
1,3,5,6,0,2079,78
1,3,2,3,0,2079,90
7,2,5,4,0,1561.76,83
1,3,5,9,0,2079,88
1,3,5,9,0,2079,86
1,3,7,6,1,2079,92
1,3,5,6,0,2079,77
7,2,6,12,0,1561.76,83
5,7,4,3,0,1363.71,79
7,2,6,9,0,1561.76,76
1,3,3,6,0,2079,76
1,3,7,6,1,2079,94
2,1,4,6,0,1717.93,86
1,3,1,3,1,2079,99
2,1,3,9,0,1717.93,78
7,2,7,5,1,1561.76,91
7,2,4,6,0,1561.76,87
2,1,4,6,0,1717.93,82
4,6,2,3,0,623.48,90
2,1,6,5,0,1717.93,78
2,1,2,4,0,1717.93,81
1,3,2,5,0,2079,80
2,1,2,3,0,1717.93,77
1,3,1,1,1,2079,99
7,2,6,5,0,1561.76,88
2,1,5,1,0,1717.93,76
1,3,5,3,0,2079,83
1,3,3,5,0,2079,87
2,1,7,1,1,1717.93,100
2,1,2,6,0,1717.93,77
4,6,2,3,0,623.48,84
4,6,3,12,0,623.48,80
1,3,5,6,0,2079,89
1,3,3,9,0,2079,89
2,1,4,5,0,1717.93,85
2,1,2,6,0,1717.93,87
2,1,4,9,0,1717.93,90
7,2,7,5,1,1561.76,99
4,6,2,6,0,623.48,86
7,2,6,5,0,1561.76,87
4,6,6,1,0,623.48,88
2,1,2,4,0,1717.93,86
4,6,7,1,1,623.48,91
7,2,1,3,1,1561.76,94
7,2,6,9,0,1561.76,90
1,3,5,6,0,2079,82
2,1,6,9,0,1717.93,87
7,2,5,6,0,1561.76,81
2,1,6,9,0,1717.93,87
1,3,3,9,0,2079,89
1,3,4,3,0,2079,80
2,1,2,6,0,1717.93,85
1,3,2,6,0,2079,83
1,3,6,12,0,2079,89
1,3,4,3,0,2079,84
2,1,2,4,0,1717.93,86
1,3,3,9,0,2079,83
1,3,2,6,0,2079,86
1,3,3,5,0,2079,80
7,2,4,6,0,1561.76,75
1,3,6,12,0,2079,75
7,2,5,12,0,1561.76,90
1,3,2,6,0,2079,78
7,2,4,5,0,1561.76,81
1,3,6,1,0,2079,79
1,3,5,3,0,2079,85
5,7,5,3,0,1363.71,88
1,3,4,3,0,2079,88
2,1,6,3,0,1717.93,79
2,1,5,3,0,1717.93,80
2,1,2,6,0,1717.93,88
2,1,4,3,0,1717.93,79
1,3,5,9,0,2079,87
2,1,3,9,0,1717.93,76
7,2,7,5,1,1561.76,97
1,3,3,9,0,2079,82
1,3,2,6,0,2079,75
2,1,6,6,0,1717.93,85
7,2,6,1,0,1561.76,80
7,2,6,9,0,1561.76,81
2,1,5,1,0,1717.93,77
1,3,4,3,0,2079,88
2,1,3,12,0,1717.93,76
7,2,6,5,0,1561.76,75
1,3,2,6,0,2079,77
1,3,6,12,0,2079,89
4,6,3,5,0,623.48,84
5,7,7,5,1,1363.71,94
4,6,1,1,1,623.48,91
2,1,3,5,0,1717.93,82
1,3,2,5,0,2079,88
4,6,4,3,0,623.48,75
2,1,2,3,0,1717.93,89
1,3,7,6,1,2079,100
1,3,2,5,0,2079,86
7,2,7,1,1,1561.76,92
1,3,2,5,0,2079,89
5,7,3,5,0,1363.71,76
1,3,5,6,0,2079,84
1,3,6,3,0,2079,83
1,3,6,9,0,2079,77
2,1,7,5,1,1717.93,94
7,2,6,5,0,1561.76,81
2,1,5,9,0,1717.93,82
1,3,6,12,0,2079,77
2,1,7,4,1,1717.93,92
7,2,6,12,0,1561.76,81
1,3,3,5,0,2079,75
1,3,4,3,0,2079,84
7,2,6,1,0,1561.76,84
1,3,4,3,0,2079,80
2,1,5,1,0,1717.93,84
1,3,4,5,0,2079,81
2,1,3,6,0,1717.93,75
1,3,5,9,0,2079,76
1,3,7,5,1,2079,95
1,3,5,6,0,2079,85
5,7,5,12,0,1363.71,90
2,1,6,9,0,1717.93,79
1,3,6,12,0,2079,80
7,2,6,1,0,1561.76,82
1,3,5,9,0,2079,88
1,3,6,9,0,2079,85
1,3,2,6,0,2079,83
2,1,3,9,0,1717.93,82
1,3,3,9,0,2079,81
7,2,2,5,0,1561.76,86
4,6,4,3,0,623.48,89
1,3,1,3,1,2079,97
4,6,7,5,1,623.48,100
1,3,5,9,0,2079,89
7,2,5,9,0,1561.76,75
1,3,3,5,0,2079,80
1,3,5,6,0,2079,82
1,3,5,9,0,2079,78
1,3,2,6,0,2079,77
2,1,3,9,0,1717.93,80
1,3,4,3,0,2079,85
5,7,6,5,0,1363.71,89
7,2,6,12,0,1561.76,86
1,3,6,12,0,2079,88
1,3,4,3,0,2079,81
1,3,6,12,0,2079,79
7,2,5,6,0,1561.76,79
2,1,4,4,0,1717.93,80
2,1,6,9,0,1717.93,81
2,1,1,3,1,1717.93,94
1,3,1,1,1,2079,92
7,2,4,3,0,1561.76,83
2,1,1,3,1,1717.93,98
1,3,5,3,0,2079,79
1,3,2,6,0,2079,85
2,1,2,3,0,1717.93,75
1,3,5,6,0,2079,89
1,3,6,12,0,2079,86
2,1,4,5,0,1717.93,79
4,6,5,6,0,623.48,82
1,3,5,9,0,2079,77
5,7,5,9,0,1363.71,83
7,2,4,6,0,1561.76,76
7,2,7,1,1,1561.76,93
2,1,5,9,0,1717.93,80
7,2,6,1,0,1561.76,78
5,7,7,5,1,1363.71,96
1,3,3,5,0,2079,80
1,3,4,3,0,2079,82
2,1,1,3,1,1717.93,96
1,3,5,6,0,2079,87
2,1,2,6,0,1717.93,87
1,3,4,3,0,2079,85
1,3,7,5,1,2079,94
1,3,4,3,0,2079,76
7,2,7,1,1,1561.76,96
1,3,6,1,0,2079,78
1,3,5,3,0,2079,83
2,1,3,12,0,1717.93,79
2,1,6,3,0,1717.93,77
7,2,2,4,0,1561.76,85
7,2,5,6,0,1561.76,82
1,3,2,6,0,2079,84
1,3,6,12,0,2079,87
1,3,5,6,0,2079,88
4,6,5,12,0,623.48,77
1,3,7,5,1,2079,92
7,2,6,5,0,1561.76,83
7,2,2,3,0,1561.76,88
5,7,5,3,0,1363.71,81
1,3,4,3,0,2079,84
7,2,5,6,0,1561.76,88
1,3,5,9,0,2079,81
1,3,7,6,1,2079,100
1,3,5,9,0,2079,81
2,1,3,12,0,1717.93,76
7,2,7,5,1,1561.76,97
4,6,2,6,0,623.48,82
1,3,4,3,0,2079,83
7,2,6,9,0,1561.76,77
7,2,5,9,0,1561.76,78
1,3,5,6,0,2079,88
7,2,6,12,0,1561.76,87
1,3,3,6,0,2079,88
2,1,4,4,0,1717.93,79
1,3,5,6,0,2079,78
1,3,6,12,0,2079,85
4,6,6,12,0,623.48,77
7,2,5,6,0,1561.76,81
2,1,5,9,0,1717.93,90
1,3,6,9,0,2079,77
1,3,4,4,0,2079,85
1,3,7,5,1,2079,94
7,2,6,12,0,1561.76,88
2,1,6,3,0,1717.93,77
1,3,2,6,0,2079,89
1,3,5,6,0,2079,85
1,3,3,5,0,2079,75
1,3,5,6,0,2079,76
1,3,7,5,1,2079,99
7,2,7,1,1,1561.76,100
7,2,6,1,0,1561.76,79
1,3,2,6,0,2079,89
1,3,1,3,1,2079,90
1,3,4,3,0,2079,89
1,3,2,5,0,2079,89
1,3,1,1,1,2079,92
7,2,6,5,0,1561.76,79
1,3,2,5,0,2079,88
2,1,3,6,0,1717.93,85
4,6,2,5,0,623.48,75
1,3,3,5,0,2079,82
1,3,1,1,1,2079,97
1,3,6,5,0,2079,87
2,1,4,3,0,1717.93,77
7,2,4,4,0,1561.76,82
2,1,4,3,0,1717.93,87
2,1,3,3,0,1717.93,80
2,1,4,5,0,1717.93,85
2,1,4,4,0,1717.93,89
1,3,3,5,0,2079,75
2,1,6,6,0,1717.93,76
1,3,1,1,1,2079,92
1,3,4,3,0,2079,82
7,2,7,1,1,1561.76,100
1,3,3,5,0,2079,82
2,1,5,1,0,1717.93,90
5,7,7,1,1,1363.71,95
2,1,7,6,1,1717.93,93
1,3,7,6,1,2079,95
1,3,4,5,0,2079,85
1,3,2,6,0,2079,83
2,1,4,6,0,1717.93,84
2,1,6,5,0,1717.93,89
2,1,6,12,0,1717.93,80
7,2,5,12,0,1561.76,85
1,3,7,5,1,2079,90
4,6,5,12,0,623.48,88
5,7,1,3,1,1363.71,94
1,3,6,9,0,2079,82
2,1,6,3,0,1717.93,88
1,3,2,6,0,2079,85
2,1,1,4,1,1717.93,99
2,1,2,6,0,1717.93,80
1,3,3,6,0,2079,78
2,1,4,5,0,1717.93,81
1,3,7,6,1,2079,92
1,3,7,5,1,2079,96
7,2,7,1,1,1561.76,94
4,6,5,9,0,623.48,75
7,2,5,6,0,1561.76,88
2,1,5,1,0,1717.93,75
1,3,5,6,0,2079,84
2,1,5,3,0,1717.93,88
1,3,6,12,0,2079,80
1,3,5,3,0,2079,85
2,1,7,1,1,1717.93,90
1,3,7,5,1,2079,99
2,1,5,6,0,1717.93,78
1,3,2,5,0,2079,78
7,2,1,3,1,1561.76,97
7,2,5,6,0,1561.76,82
2,1,5,1,0,1717.93,90
2,1,1,4,1,1717.93,99
1,3,6,9,0,2079,83
2,1,3,12,0,1717.93,90
7,2,1,3,1,1561.76,99
7,2,5,6,0,1561.76,75
5,7,6,12,0,1363.71,76
1,3,2,6,0,2079,88
7,2,6,12,0,1561.76,79
2,1,1,3,1,1717.93,100
2,1,3,12,0,1717.93,86
1,3,2,6,0,2079,82
1,3,6,12,0,2079,89
7,2,4,5,0,1561.76,81
1,3,4,3,0,2079,80
7,2,2,3,0,1561.76,79
1,3,6,12,0,2079,90
1,3,6,12,0,2079,84
7,2,3,5,0,1561.76,83
1,3,7,6,1,2079,92
1,3,5,9,0,2079,80
1,3,4,6,0,2079,79
7,2,7,1,1,1561.76,97
1,3,4,3,0,2079,76
1,3,7,6,1,2079,91
1,3,5,6,0,2079,80
2,1,3,12,0,1717.93,83
7,2,6,12,0,1561.76,86
7,2,5,12,0,1561.76,83
7,2,7,4,1,1561.76,95
1,3,5,3,0,2079,78
1,3,2,3,0,2079,77
7,2,6,9,0,1561.76,78
2,1,5,6,0,1717.93,84
4,6,5,6,0,623.48,80
1,3,2,5,0,2079,82
7,2,7,5,1,1561.76,97
1,3,3,5,0,2079,75
2,1,6,3,0,1717.93,77
2,1,3,9,0,1717.93,83
1,3,4,3,0,2079,86
2,1,5,12,0,1717.93,87
7,2,4,9,0,1561.76,80
1,3,5,6,0,2079,76
7,2,4,5,0,1561.76,82
7,2,3,3,0,1561.76,85
1,3,5,6,0,2079,77
2,1,5,1,0,1717.93,85
4,6,2,6,0,623.48,79
7,2,4,5,0,1561.76,79
1,3,7,5,1,2079,92
7,2,4,6,0,1561.76,88
7,2,5,1,0,1561.76,86
4,6,6,5,0,623.48,75
5,7,4,3,0,1363.71,83
2,1,5,3,0,1717.93,78
2,1,2,3,0,1717.93,86
7,2,6,12,0,1561.76,85
7,2,7,1,1,1561.76,99
2,1,2,3,0,1717.93,89
1,3,2,5,0,2079,79
1,3,2,6,0,2079,85
7,2,5,6,0,1561.76,88
7,2,6,6,0,1561.76,86
1,3,7,5,1,2079,90
2,1,5,3,0,1717.93,87
7,2,7,5,1,1561.76,96
7,2,1,3,1,1561.76,92
4,6,2,6,0,623.48,77
1,3,4,4,0,2079,87
1,3,3,6,0,2079,79
